start_latitude,start_longitude,end_latitude,end_longitude,segment_end_condition,segment_type,speed_limit,weather_group,distance,heading,elevation,grade,road_incline_angle,sine_road_incline_angle,gravity,gravity_times_sine_road_incline_angle
-32.1474791,137.4549688,-32.1511223,137.4584685,max_length,race,30.55556,19.156529,522.17,2.4588024,55.5,0.000124,0.0071047,0.000124,9.7932526,0.0012144
-32.1511223,137.4584685,-32.1547667,137.461966,max_length,race,30.55556,19.154855,522.14,2.4592911,57.0,0.0005624,0.0322231,0.0005624,9.7932093,0.0055077
-32.1547667,137.461966,-32.1584268,137.4654724,max_length,race,30.55556,19.1531665,524.01,2.4601638,57.5,0.0012612,0.0722614,0.0012612,9.7931969,0.0123512
-32.1584268,137.4654724,-32.1619789,137.4688907,max_length,race,30.55556,19.1514873,509.46,2.4579821,57.5,0.0002315,0.013264,0.0002315,9.7931998,0.0022671
-32.1619789,137.4688907,-32.1655581,137.4723252,max_length,race,30.55556,19.1498155,512.75,2.4594133,58.0,0.0001842,0.0105539,0.0001842,9.7931873,0.0018039
-32.1655581,137.4723252,-32.1690979,137.4757296,max_length,race,30.55556,19.148136,507.55,2.4583137,57.5,0.0017345,0.0993794,0.0017345,9.7932056,0.0169863
-32.1690979,137.4757296,-32.1725719,137.4790621,max_length,race,30.55556,19.1464708,497.6,2.4596052,57.5,-0.0001868,-0.0107029,-0.0001868,9.7932085,-0.0018294
-32.1725719,137.4790621,-32.1760463,137.4823981,max_length,race,30.55556,19.1448113,497.83,2.4591689,57.5,-0.0012558,-0.071952,-0.0012558,9.7932113,-0.0122983
-32.1760463,137.4823981,-32.1794578,137.4856784,max_length,race,30.55556,19.143156,489.09,2.4584708,58.0,6.99e-05,0.004005,6.99e-05,9.7931987,0.0006845
-32.1794578,137.4856784,-32.1828646,137.488955,max_length,race,30.55556,19.1415066,488.46,2.4583835,58.5,-7.22e-05,-0.0041368,-7.22e-05,9.793186,-0.0007071
-32.1828646,137.488955,-32.1862319,137.4921894,max_length,race,30.55556,19.1398585,482.54,2.4590293,57.0,-0.0020267,-0.1161212,-0.0020267,9.793235,-0.0198479
-32.1862319,137.4921894,-32.1895987,137.4954195,max_length,race,30.55556,19.1382113,482.23,2.4596227,55.5,-0.0015546,-0.0890719,-0.0015546,9.7932841,-0.0152246
-32.1895987,137.4954195,-32.1929858,137.4986396,max_length,race,30.55556,19.1365528,483.39,2.4640907,54.5,-0.0011605,-0.0664917,-0.0011605,9.7933177,-0.0113651
-32.1929858,137.4986396,-32.1963294,137.5018249,max_length,race,30.55556,19.1348927,477.56,2.4631134,55.0,0.0005546,0.0317762,0.0005546,9.793305,0.0054314
-32.1963294,137.5018249,-32.1996964,137.5050296,max_length,race,30.55556,19.1332279,480.73,2.4635671,55.5,-0.0003273,-0.0187529,-0.0003273,9.7932923,-0.0032053
-32.1996964,137.5050296,-32.2030705,137.5082426,max_length,race,30.55556,19.1315465,481.83,2.4633577,55.0,-0.0015814,-0.0906075,-0.0015814,9.7933105,-0.0154871
-32.2030705,137.5082426,-32.2064626,137.5114467,max_length,race,30.55556,19.1298518,482.86,2.4673196,55.0,-0.0024518,-0.1404775,-0.0024518,9.7933132,-0.0240112
-32.2064626,137.5114467,-32.2098868,137.5146904,max_length,race,30.55556,19.1281369,487.96,2.4659408,55.0,-0.0014292,-0.0818871,-0.0014292,9.793316,-0.0139966
-32.2098868,137.5146904,-32.2132786,137.5178946,max_length,race,30.55556,19.1264128,482.82,2.4673022,53.5,-0.0020242,-0.115978,-0.0020242,9.7933651,-0.0198237
-32.2132786,137.5178946,-32.2167012,137.521143,max_length,race,30.55556,19.1246795,488.09,2.4650507,53.0,-0.0021915,-0.1255635,-0.0021915,9.7933833,-0.0214622
-32.2167012,137.521143,-32.2200821,137.5243528,max_length,race,30.55556,19.1229387,482.19,2.464911,52.0,-0.0003663,-0.0209874,-0.0003663,9.7934169,-0.0035873
-32.2200821,137.5243528,-32.2234431,137.5276092,max_length,race,30.55556,19.121199,483.23,2.4549976,50.5,-0.0004376,-0.0250726,-0.0004376,9.793466,-0.0042856
-32.2234431,137.5276092,-32.2266679,137.5307602,max_length,race,30.55556,19.1194831,465.23,2.4508611,50.5,0.0009839,0.0563733,0.0009839,9.7934686,0.0096358
-32.2266679,137.5307602,-32.2299398,137.5339685,max_length,race,30.55556,19.1177792,472.69,2.4491507,52.0,0.0013363,0.0765643,0.0013363,9.793425,0.013087
-32.2299398,137.5339685,-32.2333386,137.5372992,max_length,race,30.55556,19.116021,490.89,2.4494649,53.0,-0.000303,-0.0173606,-0.000303,9.7933969,-0.0029674
-32.2333386,137.5372992,-32.2368111,137.5406942,max_length,race,30.55556,19.1142025,501.06,2.4506343,52.0,0.0008714,0.0499275,0.0008714,9.7934305,0.008534
-32.2368111,137.5406942,-32.2404095,137.5441898,max_length,race,30.55556,19.1123255,517.87,2.4537933,52.0,-0.0013394,-0.0767419,-0.0013394,9.7934334,-0.0131173
-32.2404095,137.5441898,-32.2439618,137.5476508,max_length,race,30.55556,19.1104199,511.84,2.4523621,51.0,-0.0024688,-0.1414515,-0.0024688,9.7934672,-0.0241781
-32.2439618,137.5476508,-32.2476058,137.5509778,max_length,race,30.55556,19.1085128,511.94,2.4840573,50.5,0.0010253,0.0587453,0.0010253,9.7934855,0.0100413
-32.2476058,137.5509778,-32.2515146,137.5539763,max_length,race,30.55556,19.1065739,518.1,2.5660878,51.5,0.0020239,0.1159608,0.0020239,9.7934578,0.019821
-32.2515146,137.5539763,-32.2555793,137.5565455,max_length,race,30.55556,19.1046169,512.49,2.6507013,51.5,-0.0013609,-0.0779738,-0.0013609,9.793461,-0.0133279
-32.2555793,137.5565455,-32.2597958,137.5589,max_length,race,30.55556,19.1026521,518.5,2.7004258,51.0,-0.0014564,-0.0834455,-0.0014564,9.7934798,-0.0142632
-32.2597958,137.5589,-32.2639632,137.5612246,max_length,race,30.55556,19.1006815,512.36,2.7008621,51.0,-0.0012186,-0.0698206,-0.0012186,9.7934832,-0.0119343
-32.2639632,137.5612246,-32.2681338,137.5635519,max_length,race,30.55556,19.0987132,512.78,2.7007225,51.0,-0.000144,-0.0082506,-0.000144,9.7934866,-0.0014103
-32.2681338,137.5635519,-32.2723195,137.5658927,max_length,race,30.55556,19.0967318,514.84,2.6999022,49.5,-0.0011681,-0.0669272,-0.0011681,9.7935363,-0.0114398
-32.2723195,137.5658927,-32.2764405,137.5682026,max_length,race,30.55556,19.0947533,507.09,2.6990295,49.0,-0.0006439,-0.0368927,-0.0006439,9.7935552,-0.0063061
-32.2764405,137.5682026,-32.2805584,137.5705037,max_length,race,30.55556,19.0927837,506.42,2.7002338,51.0,0.0013335,0.0764039,0.0013335,9.7934968,0.0130596
-32.2805584,137.5705037,-32.2846045,137.5727629,max_length,race,30.55556,19.0908259,497.51,2.7005654,51.0,8.9e-06,0.0005099,8.9e-06,9.7935001,8.72e-05
-32.2846045,137.5727629,-32.2886585,137.5750268,max_length,race,30.55556,19.088877,498.49,2.7005305,50.0,0.0011214,0.0642515,0.0011214,9.7935343,0.0109825
-32.2886585,137.5750268,-32.2927495,137.5773145,max_length,race,30.55556,19.086911,503.16,2.7000244,49.5,-0.0030215,-0.1731187,-0.0030215,9.793553,-0.0295912
-32.2927495,137.5773145,-32.296797,137.57958,max_length,race,30.55556,19.0849404,497.9,2.6996753,49.0,0.0008852,0.0507182,0.0008852,9.7935718,0.0086693
-32.296797,137.57958,-32.3008983,137.5818348,max_length,race,30.55556,19.0829658,502.88,2.7065868,49.0,0.0012251,0.070193,0.0012251,9.7935751,0.0119981
-32.3008983,137.5818348,-32.3050253,137.5837312,max_length,race,30.55556,19.0810069,492.3,2.7711465,48.5,-0.0026586,-0.1523262,-0.0026586,9.7935939,-0.0260372
-32.3050253,137.5837312,-32.3091612,137.5854544,max_length,race,30.55556,19.0790891,487.57,2.8030162,47.5,-0.0031241,-0.1789972,-0.0031241,9.7936281,-0.0305963
-32.3091612,137.5854544,-32.3133464,137.5872031,max_length,race,30.55556,19.0771721,493.54,2.8021436,45.5,0.0003575,0.0204832,0.0003575,9.7936933,0.0035012
-32.3133464,137.5872031,-32.3174864,137.5889443,max_length,race,30.55556,19.0752508,488.56,2.8000841,46.0,-0.0013882,-0.079538,-0.0013882,9.7936812,-0.0135956
-32.3174864,137.5889443,-32.3216708,137.5906987,max_length,race,30.55556,19.073328,493.63,2.8010789,47.0,-0.0010384,-0.0594959,-0.0010384,9.7936538,-0.0101697
-32.3216708,137.5906987,-32.325812,137.5924293,max_length,race,30.55556,19.0714054,488.35,2.8021261,44.5,-0.0014354,-0.0822423,-0.0014354,9.7937343,-0.0140579
-32.325812,137.5924293,-32.3299282,137.594151,max_length,race,30.55556,19.0694992,485.45,2.8018643,45.0,-0.0003073,-0.017607,-0.0003073,9.7937222,-0.0030096
-32.3299282,137.594151,-32.3340696,137.5958977,max_length,race,30.55556,19.0675922,488.87,2.7992638,46.0,0.001027,0.0588427,0.001027,9.7936948,0.0100581
-32.3340696,137.5958977,-32.338154,137.5976069,max_length,race,30.55556,19.0656941,481.72,2.8017421,45.5,-0.0022444,-0.1285944,-0.0022444,9.7937135,-0.021981
-32.338154,137.5976069,-32.3422551,137.5993216,max_length,race,30.55556,19.0638092,483.64,2.8020388,45.0,-0.0016032,-0.0918565,-0.0016032,9.7937323,-0.0157013
-32.3422551,137.5993216,-32.3463064,137.6010223,max_length,race,30.55556,19.0619344,477.98,2.8007822,43.5,-0.0014337,-0.0821449,-0.0014337,9.7937819,-0.0140413
-32.3463064,137.6010223,-32.3503466,137.6027178,max_length,race,30.55556,19.060077,476.65,2.8008869,42.0,-0.0013231,-0.075808,-0.0013231,9.7938315,-0.0129582
-32.3503466,137.6027178,-32.3543875,137.6047409,max_length,race,30.55556,19.058192,487.86,2.7414759,43.0,0.0059314,0.3398402,0.0059313,9.793804,0.05809
-32.3543875,137.6047409,-32.3580202,137.6076446,max_length,race,30.55556,19.0562591,487.4,2.5477095,45.0,-0.0038395,-0.2199861,-0.0038395,9.7937454,-0.0376031
-32.3580202,137.6076446,-32.3612459,137.6112221,max_length,race,30.55556,19.0543169,491.49,2.3888147,42.0,-0.0105759,-0.6059318,-0.0105753,9.7938408,-0.1035728
-32.3612459,137.6112221,-32.3643957,137.6148249,max_length,race,30.55556,19.0523978,487.01,2.3734209,38.5,-0.0028765,-0.1648109,-0.0028765,9.7939514,-0.0281723
-32.3643957,137.6148249,-32.3675831,137.6184656,max_length,race,30.55556,19.0504888,492.48,2.3741365,37.0,-0.0012352,-0.0707717,-0.0012352,9.7940003,-0.0120975
-32.3675831,137.6184656,-32.3707337,137.6220667,max_length,race,30.55556,19.0485909,486.94,2.3738223,34.5,-0.001272,-0.0728802,-0.001272,9.79408,-0.0124581
-32.3707337,137.6220667,-32.3738839,137.6256606,max_length,race,30.55556,19.0467166,486.43,2.3747822,35.0,0.0044329,0.2539848,0.0044329,9.7940671,0.0434161
-32.3738839,137.6256606,-32.377077,137.6293131,max_length,race,30.55556,19.0448429,493.68,2.3734732,40.0,0.0105352,0.6036002,0.0105346,9.7939154,0.103175
-32.377077,137.6293131,-32.3802412,137.6329082,max_length,race,30.55556,19.0429815,487.62,2.3768592,45.0,0.0039889,0.2285459,0.0039889,9.7937637,0.0390663
-32.3802412,137.6329082,-32.3835801,137.6363626,max_length,race,30.55556,19.0411281,493.01,2.4235118,48.0,0.0037097,0.2125492,0.0037097,9.7936738,0.0363316
-32.3835801,137.6363626,-32.3868935,137.6397676,max_length,race,30.55556,19.0392819,487.82,2.4268629,49.0,0.003842,0.2201293,0.003842,9.7936457,0.0376272
-32.3868935,137.6397676,-32.3902057,137.643172,max_length,race,30.55556,19.0374632,487.68,2.4267931,49.5,-0.0037366,-0.2140904,-0.0037366,9.7936329,-0.0365949
-32.3902057,137.643172,-32.3935393,137.6466041,max_length,race,30.55556,19.0356581,491.17,2.4259902,48.0,-0.0041691,-0.2388705,-0.0041691,9.7936819,-0.0408308
-32.3935393,137.6466041,-32.3967583,137.649915,max_length,race,30.55556,19.0338991,474.08,2.4264789,47.5,0.0081202,0.465243,0.0081199,9.7937001,0.0795239
-32.3967583,137.649915,-32.3998761,137.6531263,max_length,race,30.55556,19.0322194,459.45,2.4258157,47.5,-0.0062909,-0.3604373,-0.0062908,9.7937026,-0.0616102
-32.3998761,137.6531263,-32.4029443,137.6562822,max_length,race,30.55556,19.0306014,451.86,2.4264964,41.0,-0.0248538,-1.4237247,-0.0248461,9.7939058,-0.2433404
-32.4029443,137.6562822,-32.4060069,137.6594307,max_length,race,30.55556,19.0290213,450.93,2.4267756,33.0,-0.0159893,-0.9160413,-0.0159873,9.7941552,-0.1565821
-32.4060069,137.6594307,-32.4090452,137.66256,max_length,race,30.55556,19.0274727,447.7,2.425868,28.0,-0.0090632,-0.5192689,-0.0090628,9.7943119,-0.0887639
-32.4090452,137.66256,-32.4120518,137.6656476,max_length,race,30.55556,19.0259639,442.47,2.4273341,23.0,-0.0089612,-0.5134252,-0.0089608,9.7944687,-0.0877663
-32.4120518,137.6656476,-32.4150895,137.6687832,max_length,race,30.55556,19.0244817,448.03,2.4248208,18.0,-0.0044092,-0.2526269,-0.0044092,9.7946255,-0.0431865
-32.4150895,137.6687832,-32.4180926,137.6719242,max_length,race,30.55556,19.0230251,445.46,2.4182933,17.0,-1.02e-05,-0.0005844,-1.02e-05,9.7946588,-9.99e-05
-32.4180926,137.6719242,-32.4207635,137.6753897,max_length,race,30.55556,19.02164,440.47,2.3107636,17.0,-0.0027031,-0.1548758,-0.0027031,9.7946611,-0.0264759
-32.4207635,137.6753897,-32.4230268,137.6790729,max_length,race,30.55556,19.020379,427.61,2.2000573,16.0,-0.0012428,-0.0712072,-0.0012428,9.794694,-0.0121728
-32.4230268,137.6790729,-32.4252648,137.6827757,max_length,race,30.55556,19.0192134,427.45,2.1922208,17.0,-0.001695,-0.0971163,-0.001695,9.794665,-0.016602
-32.4252648,137.6827757,-32.4275045,137.6864712,max_length,race,30.55556,19.0180904,427.0,2.1935298,16.0,-0.0029245,-0.167561,-0.0029245,9.7946977,-0.0286446
-32.4275045,137.6864712,-32.429934,137.6903737,max_length,race,30.55556,19.0169685,455.12,2.2063056,13.5,-0.0034874,-0.1998125,-0.0034874,9.7947767,-0.0341583
-32.429934,137.6903737,-32.4332115,137.6936914,max_length,race,30.55556,19.0157413,479.34,2.4345772,13.0,-0.0016481,-0.0944291,-0.0016481,9.7947945,-0.0161428
-32.4332115,137.6936914,-32.4370491,137.6960829,max_length,race,30.55556,19.014397,482.15,2.6574034,11.5,-0.0006886,-0.0394539,-0.0006886,9.7948437,-0.0067447
-32.4370491,137.6960829,-32.4408684,137.6990614,max_length,race,30.55556,19.0130303,508.42,2.5595079,12.5,0.0003787,0.0216979,0.0003787,9.794816,0.0037093
-32.4408684,137.6990614,-32.4437627,137.7032156,max_length,race,30.55556,19.0118042,505.52,2.2609519,12.0,0.0003537,0.0202655,0.0003537,9.7948342,0.0034644
-32.4437627,137.7032156,-32.4463635,137.7074494,max_length,race,30.55556,19.0107885,491.4,2.2000399,9.5,0.0003626,0.0207754,0.0003626,9.7949136,0.0035516
-32.4463635,137.7074494,-32.4488747,137.7116644,max_length,race,30.55556,19.0098988,484.15,2.1855536,12.5,0.0014551,0.083371,0.0014551,9.7948231,0.0142524
-32.4488747,137.7116644,-32.4509433,137.7159439,max_length,race,30.55556,19.0091569,462.77,2.0910092,16.5,0.0036001,0.2062696,0.0036001,9.7947015,0.0352619
-32.4509433,137.7159439,-32.4664586,137.7394814,speed_limit_change,race,30.55556,19.0069441,2802.38,2.2340913,19.0,0.0016119,0.092355,0.0016119,9.7946315,0.015788
-32.4664586,137.7394814,-32.4698454,137.7427191,max_length,race,22.22222,19.0055441,483.82,2.4628865,22.0,0.0044987,0.2577548,0.0044987,9.7945467,0.0440627
-32.4698454,137.7427191,-32.4730622,137.7458156,speed_limit_change,race,22.22222,19.0051597,460.79,2.459518,23.0,-0.0101864,-0.5836175,-0.0101859,9.7945185,-0.099766
-32.4730622,137.7458156,-32.4760104,137.7488836,max_length,race,16.66667,19.004899,436.23,2.4211382,19.0,-0.0073263,-0.4197586,-0.0073261,9.7946445,-0.0717565
-32.4760104,137.7488836,-32.4781163,137.7511643,max_heading_change,race,16.66667,19.0047693,317.18,2.4013113,15.0,0.0446803,2.5582911,0.0446358,9.79477,0.4371974
-32.4781163,137.7511643,-32.4781738,137.7512063,max_heading_change,race,16.66667,19.0047356,7.51,2.589353,14.5,0.044806,2.5654788,0.0447611,9.7947863,0.4384254
-32.4781738,137.7512063,-32.4782081,137.7512271,max_heading_change,race,16.66667,19.0047321,4.28,2.6687306,15.5,0.0448761,2.5694872,0.044831,9.7947555,0.4391087
-32.4782081,137.7512271,-32.4782535,137.7512635,max_heading_change,race,16.66667,19.0047292,6.09,2.5469066,16.0,0.0449742,2.5750966,0.0449288,9.7947401,0.4400659
-32.4782535,137.7512635,-32.478258,137.7512688,max_heading_change,race,16.66667,19.0047278,0.71,2.3594233,16.0,0.0449853,2.5757313,0.0449399,9.7947401,0.4401746
-32.478258,137.7512688,-32.4782625,137.7512735,max_heading_change,race,16.66667,19.0047277,0.67,2.419323,16.0,0.0449959,2.5763374,0.0449504,9.7947401,0.4402775
-32.4782625,137.7512735,-32.4782716,137.7512823,max_heading_change,race,16.66667,19.0047275,1.31,2.4573014,16.0,0.0450164,2.5775096,0.0449709,9.7947401,0.4404783
-32.4782716,137.7512823,-32.4782736,137.7512844,max_heading_change,race,16.66667,19.0047273,0.3,2.4166876,16.0,0.045021,2.5777726,0.0449754,9.7947401,0.4405224
-32.4782736,137.7512844,-32.4782775,137.7512885,max_heading_change,race,16.66667,19.0047272,0.58,2.4160942,16.0,0.0450301,2.5782929,0.0449845,9.7947401,0.4406115
-32.4782775,137.7512885,-32.4782856,137.7512967,max_heading_change,race,16.66667,19.004727,1.18,2.4347692,16.0,0.0450485,2.5793451,0.0450029,9.7947401,0.4407917
-32.4782856,137.7512967,-32.4782896,137.7513001,max_heading_change,race,16.66667,19.0047268,0.55,2.5195049,16.0,0.045057,2.5798311,0.0450113,9.7947402,0.440874
-32.4782896,137.7513001,-32.478295,137.7513057,max_heading_change,race,16.66667,19.0047266,0.8,2.4228486,16.5,0.0450693,2.5805344,0.0450236,9.7947247,0.4409938
-32.478295,137.7513057,-32.4783007,137.7513114,max_heading_change,race,16.66667,19.0047264,0.83,2.4408255,17.0,0.0450821,2.5812663,0.0450364,9.7947093,0.4411184
-32.4783007,137.7513114,-32.4783068,137.7513176,max_heading_change,race,16.66667,19.0047262,0.89,2.432797,17.0,0.0450958,2.5820496,0.04505,9.7947093,0.4412517
-32.4783068,137.7513176,-32.478311,137.7513225,max_heading_change,race,16.66667,19.0047261,0.66,2.3641532,17.0,0.0451058,2.5826214,0.04506,9.7947093,0.4413496
-32.478311,137.7513225,-32.4783133,137.7513249,max_heading_change,race,16.66667,19.0047261,0.34,2.4197768,17.0,0.045111,2.5829188,0.0450652,9.7947093,0.4414005
-32.4783133,137.7513249,-32.4783182,137.7513294,max_heading_change,race,16.66667,19.0047259,0.69,2.4824516,17.0,0.0451214,2.5835134,0.0450755,9.7947093,0.4415014
-32.4783182,137.7513294,-32.4783235,137.7513348,max_heading_change,race,16.66667,19.0047257,0.78,2.4316102,17.0,0.0451332,2.5841882,0.0450873,9.7947093,0.441617
-32.4783235,137.7513348,-32.4783678,137.7513808,max_heading_change,race,16.66667,19.004725,6.55,2.4222203,17.0,0.0452302,2.5897345,0.045184,9.7947093,0.4425641
-32.4783678,137.7513808,-32.4783853,137.7514,max_heading_change,race,16.66667,19.0047242,2.65,2.3948361,17.0,0.0452683,2.591913,0.045222,9.7947094,0.4429363
-32.4783853,137.7514,-32.4783904,137.7514061,max_heading_change,race,16.66667,19.004724,0.81,2.351709,17.0,0.0452798,2.5925706,0.0452335,9.7947094,0.443049
-32.4783904,137.7514061,-32.4784326,137.7514746,max_heading_change,race,16.66667,19.0047251,7.96,2.2015583,17.5,0.0453941,2.5991061,0.0453474,9.794694,0.4441639
-32.4784326,137.7514746,-32.478482,137.7515229,max_heading_change,race,16.66667,19.0047252,7.12,2.4519083,18.0,0.0454852,2.604315,0.0454382,9.7946786,0.4450526
-32.478482,137.7515229,-32.4785738,137.7516123,max_heading_change,race,16.66667,19.0047228,13.21,2.4538631,18.0,0.0456339,2.6128172,0.0455865,9.7946786,0.4465051
-32.4785738,137.7516123,-32.4785983,137.7516377,max_heading_change,race,16.66667,19.0047209,3.62,2.4230057,18.0,0.045669,2.6148241,0.0456214,9.7946787,0.446847
-32.4785983,137.7516377,-32.4801491,137.7528242,max_heading_change,race,16.66667,19.0046747,205.24,2.568444,20.0,0.0208113,1.1922276,0.0208068,9.7946176,0.2037946
-32.4801491,137.7528242,-32.4803312,137.7530636,max_heading_change,race,16.66667,19.0046361,30.24,2.3045502,21.5,0.0130124,0.7455135,0.0130113,9.794572,0.1274401
-32.4803312,137.7530636,-32.481673,137.7560981,max_length,race,16.66667,19.004754,321.37,2.0536068,19.0,-0.0070433,-0.4035447,-0.0070431,9.7946498,-0.0689847
-32.481673,137.7560981,-32.4835203,137.7588216,traffic_light,race,16.66667,19.0049634,327.8,2.2480364,13.0,0.0034021,0.1949252,0.0034021,9.7948363,0.033323
-32.4835203,137.7588216,-32.483893,137.759132,max_heading_change,race,16.66667,19.0050584,50.65,2.5291741,8.0,0.005412,0.3100817,0.0054119,9.7949915,0.0530095
-32.483893,137.759132,-32.4838978,137.7591357,max_heading_change,race,16.66667,19.0050593,0.64,2.565058,7.0,0.005436,0.3114568,0.0054359,9.7950225,0.0532448
-32.4838978,137.7591357,-32.4839086,137.7591445,max_heading_change,race,16.66667,19.0050593,1.46,2.5394192,7.0,0.0054908,0.3145965,0.0054907,9.7950225,0.0537815
-32.4839086,137.7591445,-32.4839364,137.7591713,max_heading_change,race,16.66667,19.0050597,3.98,2.4588548,7.0,0.0056402,0.3231562,0.0056401,9.7950225,0.0552449
-32.4839364,137.7591713,-32.4847341,137.7600215,speed_limit_change,race,16.66667,19.0050791,119.28,2.4093049,6.0,0.0095244,0.5456914,0.009524,9.7950537,0.0932881
-32.4847341,137.7600215,-32.4865884,137.7634278,max_length,race,11.11111,19.0052844,380.25,2.1439101,2.5,0.0152454,0.8734294,0.0152436,9.7951628,0.1493135
-32.4865884,137.7634278,-32.4887116,137.766056,speed_limit_change,race,11.11111,19.0056198,341.33,2.3346222,5.0,0.0054166,0.3103453,0.0054165,9.7950873,0.0530551
-32.4887116,137.766056,-32.4913694,137.7680449,traffic_light,race,16.66667,19.0058364,349.48,2.5785494,16.0,-0.0465864,-2.6672756,-0.0465359,9.7947498,-0.4558075
-32.4913694,137.7680449,-32.4915962,137.7682181,max_heading_change,race,16.66667,19.0059303,30.0,2.5693516,22.0,-0.0483766,-2.7696158,-0.0483201,9.7945658,-0.4732744
